Region,Product Category,Date,Sales Revenue (USD),Units Sold,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Market Share (%),Total_Revenue
Europe,OEM,1998-02-03,1494825.63,5343,3.85,220766.01,14.0,2.285,65.5,0.235,83.5,50.445,584552359.7
Europe,OEM,1998-02-13,602851.91,918,1.9,31920.87,11.0,2.06,80.0,0.23,77.0,36.06,292276179.85
Europe,OEM,1998-02-21,621146.08,4230,1.8,146983.06,10.0,3.39,45.0,0.18,72.0,47.07,292276179.85
Europe,OEM,1998-02-26,596273.74,3985,4.5,99032.79,3.0,3.08,37.0,0.09,70.0,58.61,292276179.85
Europe,OEM,1998-03-14,734832.53,4414,4.6,169600.52,8.0,4.2,18.0,0.26,59.0,48.59,292276179.85
Europe,OEM,1998-03-21,452956.22,2757,3.9,44474.34,1.0,2.43,87.0,0.23,86.0,56.16,292276179.85
Europe,OEM,1998-03-24,751529.63,633,1.1,147348.47,18.0,4.07,82.0,0.1,56.0,55.56,292276179.85
Europe,OEM,1998-04-09,1656499.28,3526,1.2,149945.05,21.0,0.61,24.0,0.13,52.0,37.77,323850163.04
Europe,OEM,1998-04-10,463993.32,619,3.4,146689.6,10.0,1.61,11.0,0.19,62.0,47.4,323850163.04
Europe,OEM,1998-04-14,262727.02,2881,2.1,111665.54,0.0,1.32,77.0,0.13,78.0,49.97,323850163.04
Europe,OEM,1998-04-18,1767766.72,575,1.9,180371.27,4.0,0.45,24.0,0.16,51.0,61.79,323850163.04
Europe,OEM,1998-04-24,881180.49,2390,4.1,132023.4,1.0,3.81,15.0,0.18,84.0,41.9,323850163.04
Europe,OEM,1998-04-25,1929997.17,1509,2.1,94968.21,20.0,2.25,47.0,0.1,70.0,41.39,323850163.04
Europe,OEM,1998-04-30,1975062.8599999999,5954,1.9000000000000001,223034.35,13.5,0.33999999999999997,48.0,0.19,65.5,47.51,647700326.08
Europe,OEM,1998-05-06,1467992.9,4518,1.0,35806.05,11.0,3.4,31.0,0.15,65.0,55.94,323850163.04
Europe,OEM,1998-05-07,589001.53,1075,2.4,127461.49,23.0,2.82,52.0,0.2,63.0,62.56,323850163.04
Europe,OEM,1998-05-08,1310946.68,2438,3.2,120557.0,15.0,2.35,18.0,0.06,89.0,54.25,323850163.04
Europe,OEM,1998-05-09,449330.91,2998,4.7,30530.96,1.0,3.28,73.0,0.18,62.0,49.32,323850163.04
Europe,OEM,1998-05-26,1634202.33,2290,4.7,185144.78,25.0,0.19,24.0,0.21,72.0,46.28,323850163.04
Europe,OEM,1998-05-28,364937.95,3134,1.1,22221.21,12.0,1.49,74.0,0.25,70.0,53.15,323850163.04
Europe,OEM,1998-06-07,108374.27,1638,1.1,38664.23,1.0,4.36,10.0,0.06,70.0,46.95,323850163.04
Europe,OEM,1998-07-06,320370.67,820,2.0,37175.38,4.0,4.47,33.0,0.08,71.0,65.95,296588662.06
Europe,OEM,1998-07-17,1244885.59,2397,1.5,40191.35,13.0,2.68,59.0,0.27,74.0,37.51,296588662.06
Europe,OEM,1998-07-24,1923655.59,2691,2.0,59591.05,21.0,3.01,25.0,0.16,69.0,37.69,296588662.06
Europe,OEM,1998-07-27,1698010.58,2963,3.6,142983.72,25.0,1.87,47.0,0.15,87.0,50.75,296588662.06
Europe,OEM,1998-07-31,313548.42,2102,4.3,39558.07,3.0,0.62,31.0,0.07,79.0,37.69,296588662.06
Europe,OEM,1998-08-02,920755.37,4890,1.2,76135.34,4.0,1.74,77.0,0.25,87.0,40.53,296588662.06
Europe,OEM,1998-08-05,233960.79,2723,4.3,70980.0,16.0,2.03,25.0,0.11,76.0,42.34,296588662.06
Europe,OEM,1998-08-08,485455.93,3619,4.9,96040.84,7.0,1.03,87.0,0.26,84.0,54.37,296588662.06
Europe,OEM,1998-09-24,2751991.01,2398,3.2,221224.62,6.0,4.3149999999999995,16.5,0.28,64.0,44.54,593177324.12
Europe,OEM,1998-10-07,351875.4,798,3.8,71183.61,17.0,2.29,77.0,0.09,89.0,49.78,305788422.47
Europe,OEM,1998-10-08,451480.52,1151,3.8,101978.59,19.0,0.86,46.0,0.28,72.0,37.1,305788422.47
Europe,OEM,1998-10-17,222436.07,2503,3.8,76335.75,2.0,4.61,14.0,0.08,62.0,34.57,305788422.47
Europe,OEM,1998-10-22,1099878.06,386,2.4,70399.29,9.0,0.33,45.0,0.12,66.0,35.02,305788422.47
Europe,OEM,1998-10-27,147320.02,796,1.4,50791.22,14.0,1.34,11.0,0.26,87.0,37.01,305788422.47
Europe,OEM,1998-11-16,919546.74,3964,1.7,134037.82,5.0,4.41,21.0,0.3,66.0,52.55,305788422.47
Europe,OEM,1998-11-18,1919079.41,3079,1.1,80620.64,15.0,3.83,13.0,0.13,57.0,66.11,305788422.47
Europe,OEM,1998-11-24,312550.13,1170,3.3,177739.4,7.0,3.07,66.0,0.2,64.0,37.02,305788422.47
Europe,OEM,1998-11-25,1380489.33,1443,1.3,18656.99,14.0,3.08,37.0,0.17,78.0,42.73,305788422.47
Europe,OEM,1998-11-29,86754.02,1768,2.1,138619.36,25.0,3.3,47.0,0.2,71.0,66.14,305788422.47
Europe,OEM,1998-12-01,1719856.79,397,3.8,160280.07,21.0,4.28,18.0,0.11,64.0,45.18,305788422.47
Europe,OEM,1998-12-02,69167.19,3175,2.9,74890.65,12.0,3.92,51.0,0.17,64.0,68.9,305788422.47
Europe,OEM,1998-12-03,1763044.98,314,3.1,93231.17,23.0,0.6,84.0,0.06,87.0,68.7,305788422.47
Europe,OEM,1998-12-05,734670.48,797,5.0,54020.24,22.0,3.93,37.0,0.19,61.0,54.04,305788422.47
Europe,OEM,1998-12-08,719997.67,569,4.8,153426.69,19.0,2.6,23.0,0.25,79.0,46.22,305788422.47
Europe,OEM,1998-12-11,1271805.4,4720,3.8,174711.15,4.0,1.04,11.0,0.11,76.0,41.8,305788422.47
Europe,OEM,1998-12-14,320714.07,1102,2.8,180521.43,2.0,1.52,76.0,0.18,50.0,56.15,305788422.47
Europe,OEM,1998-12-26,456413.13,1389,2.4,113913.51,19.0,1.47,89.0,0.26,71.0,67.55,305788422.47
Europe,OEM,1998-12-31,385851.99,463,2.7,117227.75,22.0,2.42,14.0,0.18,71.0,59.66,305788422.47
Europe,OEM,1999-01-07,655659.03,3325,3.4,108430.81,4.0,4.89,50.0,0.25,68.0,46.4,316799879.58
Europe,OEM,1999-01-10,1061461.44,304,4.8,108052.67,1.0,4.07,75.0,0.13,87.0,32.77,316799879.58
Europe,OEM,1999-01-11,1536459.44,3201,1.3,126719.9,12.0,0.58,48.0,0.1,53.0,43.45,316799879.58
Europe,OEM,1999-01-14,1112241.56,2363,4.0,71726.02,24.0,0.69,78.0,0.29,70.0,36.71,316799879.58
Europe,OEM,1999-01-21,371012.11,2992,2.3,110632.54,2.0,1.47,34.0,0.26,89.0,59.78,316799879.58
Europe,OEM,1999-01-27,694159.12,1459,2.3,84455.72,5.0,2.07,77.0,0.14,78.0,42.78,316799879.58
Europe,OEM,1999-01-29,1363714.27,4455,1.3,182812.2,0.0,2.22,12.0,0.12,53.0,41.56,316799879.58
Europe,OEM,1999-02-11,140787.97,103,3.5,67991.9,7.0,2.13,85.0,0.09,82.0,47.67,316799879.58
Europe,OEM,1999-03-24,721135.61,4028,2.1,28159.18,8.0,2.41,20.0,0.17,88.0,32.45,316799879.58
Europe,OEM,1999-03-27,909371.81,1929,1.3,79395.0,24.0,1.49,33.0,0.09,81.0,35.35,316799879.58
Europe,OEM,1999-04-05,877100.65,4512,2.0,65880.64,25.0,2.5,76.0,0.07,85.0,48.43,275203665.64
Europe,OEM,1999-04-20,702039.54,1050,1.3,169517.32,19.0,3.56,78.0,0.21,65.0,45.96,275203665.64
Europe,OEM,1999-04-22,279312.34,2620,2.0,71334.68,20.0,0.22,89.0,0.26,80.0,69.05,275203665.64
Europe,OEM,1999-04-27,1361125.09,2339,4.2,161975.5,17.0,0.93,66.0,0.19,88.0,47.21,275203665.64
Europe,OEM,1999-05-02,1261587.77,2186,2.5,22352.14,23.0,4.08,59.0,0.16,62.0,51.75,275203665.64
Europe,OEM,1999-05-10,1278922.44,3132,3.3,122742.03,24.0,1.23,61.0,0.3,62.0,64.5,275203665.64
Europe,OEM,1999-05-13,111242.64,279,4.6,44325.59,9.0,0.9,79.0,0.07,79.0,32.73,275203665.64
Europe,OEM,1999-05-14,850473.53,1632,3.2,54350.78,3.0,3.01,60.0,0.16,62.0,56.86,275203665.64
Europe,OEM,1999-05-19,1540243.52,4125,2.7,38120.34,16.0,2.73,35.0,0.18,82.0,57.42,275203665.64
Europe,OEM,1999-05-22,367468.02,2613,3.5,18551.2,23.0,2.49,51.0,0.23,79.0,43.31,275203665.64
Europe,OEM,1999-06-01,954448.1,1840,4.9,82843.17,0.0,3.09,52.0,0.28,62.0,65.9,275203665.64
Europe,OEM,1999-06-12,1281197.25,4957,2.9,54555.76,21.0,4.43,75.0,0.29,90.0,62.8,275203665.64
Europe,OEM,1999-06-17,432010.63,4564,2.9,38305.32,18.0,4.87,60.0,0.13,53.0,68.18,275203665.64
Europe,OEM,1999-07-03,1438236.44,3035,2.0,167093.86,23.0,4.77,51.0,0.14,82.0,50.46,317278183.16
Europe,OEM,1999-07-12,564350.73,7345,3.1999999999999997,238260.62,3.5,2.9499999999999997,78.0,0.15,68.5,35.230000000000004,634556366.32
Europe,OEM,1999-07-17,223668.12,4787,3.1,45836.32,20.0,1.11,65.0,0.14,57.0,33.57,317278183.16
Europe,OEM,1999-07-25,517546.45,4617,2.5,159614.03,18.0,2.1,47.0,0.11,66.0,45.76,317278183.16
Europe,OEM,1999-08-01,219543.21,2578,4.1,161963.46,22.0,4.03,72.0,0.17,82.0,36.72,317278183.16
Europe,OEM,1999-08-10,479235.07,3768,2.1,188792.34,6.0,3.71,63.0,0.11,83.0,36.26,317278183.16
Europe,OEM,1999-08-31,1104782.64,1234,5.0,19260.22,24.0,4.82,15.0,0.27,62.0,65.04,317278183.16
Europe,OEM,1999-09-22,1666794.26,4830,2.6,132737.95,9.0,1.12,57.0,0.13,50.0,54.21,317278183.16
Europe,OEM,1999-10-02,956109.78,4607,1.4,194716.86,19.0,1.92,21.0,0.21,64.0,49.54,309770856.51
Europe,OEM,1999-10-17,214694.12,3454,3.9,167651.19,14.0,1.59,37.0,0.15,54.0,41.13,309770856.51
Europe,OEM,1999-10-19,962945.43,1928,1.6,116890.99,13.0,2.05,87.0,0.07,52.0,41.41,309770856.51
Europe,OEM,1999-10-22,1224702.24,4730,3.5,119839.98,1.0,1.47,76.0,0.28,54.0,58.42,309770856.51
Europe,OEM,1999-11-03,1494483.46,1561,4.2,171921.1,5.0,4.54,61.0,0.23,80.0,47.08,309770856.51
Europe,OEM,1999-11-04,1528745.19,1373,3.9,69847.27,13.0,4.86,19.0,0.11,89.0,34.69,309770856.51
Europe,OEM,1999-11-05,1741422.82,4246,1.7,170025.72,6.0,1.57,89.0,0.08,61.0,47.05,309770856.51
Europe,OEM,1999-11-24,377938.07,197,4.9,58788.35,18.0,0.16,57.0,0.22,57.0,57.4,309770856.51
Europe,OEM,1999-11-29,213395.05,4080,1.4,137225.71,1.0,2.66,58.0,0.12,84.0,47.38,309770856.51
Europe,OEM,1999-12-14,1589168.85,3124,1.3,69101.46,18.0,0.14,58.0,0.19,59.0,38.99,309770856.51
Europe,OEM,2000-01-07,151912.5,232,3.1,63126.25,20.0,3.22,77.0,0.28,90.0,55.32,328712480.2
Europe,OEM,2000-01-10,1390847.84,1434,2.1,150768.21,25.0,0.87,88.0,0.23,88.0,60.83,328712480.2
Europe,OEM,2000-01-15,459990.03,2182,4.5,81310.81,11.0,3.66,79.0,0.05,61.0,34.22,328712480.2
Europe,OEM,2000-01-16,696438.16,2618,4.6,139424.48,17.0,4.57,34.0,0.09,65.0,61.25,328712480.2
Europe,OEM,2000-01-18,1821328.99,3686,3.8,178111.72,21.0,4.42,22.0,0.2,74.0,59.7,328712480.2
Europe,OEM,2000-01-24,1033479.04,3529,4.6,42846.04,6.0,1.0,65.0,0.2,80.0,67.75,328712480.2
Europe,OEM,2000-02-06,184508.37,893,3.4,31731.2,5.0,3.85,35.0,0.14,73.0,30.06,328712480.2
Europe,OEM,2000-02-07,1689426.55,1864,2.3,146702.06,14.0,2.89,45.0,0.11,87.0,54.36,328712480.2
Europe,OEM,2000-02-16,1968415.8,797,2.6,74182.31,23.0,0.54,88.0,0.12,52.0,50.4,328712480.2
Europe,OEM,2000-02-18,169191.65,2345,2.4,187290.21,4.0,4.79,28.0,0.15,65.0,35.38,328712480.2
Europe,OEM,2000-02-19,722343.59,589,5.0,100240.94,15.0,1.22,67.0,0.08,52.0,33.54,328712480.2
Europe,OEM,2000-02-23,923709.18,3843,3.8,139909.3,12.0,1.56,15.0,0.15,67.0,42.59,328712480.2
Europe,OEM,2000-03-12,693402.46,4284,4.4,115071.68,8.0,0.11,87.0,0.14,86.0,31.69,328712480.2
Europe,OEM,2000-03-16,1878102.73,3203,4.2,36766.06,4.0,0.55,57.0,0.07,88.0,61.84,328712480.2
Europe,OEM,2000-03-17,1908974.78,4726,1.8,113926.32,17.0,0.14,17.0,0.08,88.0,37.24,328712480.2
Europe,OEM,2000-03-22,1002634.89,4625,4.6,46906.88,11.0,4.93,46.0,0.22,66.0,50.72,328712480.2
Europe,OEM,2000-03-29,810706.26,654,1.6,26479.06,11.0,2.8,81.0,0.24,64.0,64.79,328712480.2
Europe,OEM,2000-04-06,938394.8400000001,6054,2.75,222575.81,15.5,3.35,13.0,0.18,70.0,48.055,636293159.08
Europe,OEM,2000-04-11,1287098.08,2967,2.1,109903.55,3.0,2.28,36.0,0.08,84.0,34.19,318146579.54
Europe,OEM,2000-04-13,870491.91,3237,3.8,19055.74,7.0,1.44,69.0,0.16,65.0,68.56,318146579.54
Europe,OEM,2000-04-15,810478.52,3686,3.7,186354.99,2.0,3.95,56.0,0.15,73.0,54.45,318146579.54
Europe,OEM,2000-04-18,1094375.8900000001,4978,4.8,158293.18,17.5,4.765000000000001,51.5,0.17,71.5,37.915,636293159.08
Europe,OEM,2000-04-22,257798.77,2424,3.9,97224.4,11.0,1.9,45.0,0.12,53.0,64.71,318146579.54
Europe,OEM,2000-04-29,1582587.81,4486,4.8,317435.93000000005,15.5,3.585,35.0,0.16,77.5,55.14,636293159.08
Europe,OEM,2000-05-06,1689769.18,288,4.6,157736.22,3.0,0.89,24.0,0.27,53.0,35.8,318146579.54
Europe,OEM,2000-05-10,372336.42,3074,4.8,188088.81,2.0,4.21,10.0,0.09,65.0,38.46,318146579.54
Europe,OEM,2000-05-22,1605194.69,473,2.7,59137.64,6.0,2.98,76.0,0.27,69.0,59.21,318146579.54
Europe,OEM,2000-05-23,499557.07,2959,1.9,99054.63,12.0,1.77,25.0,0.23,69.0,44.96,318146579.54
Europe,OEM,2000-05-30,672177.9,3149,1.4,46769.06,1.0,3.85,40.0,0.06,85.0,57.84,318146579.54
Europe,OEM,2000-06-08,78244.38,542,2.7,104486.41,2.0,1.26,61.0,0.1,75.0,48.97,318146579.54
Europe,OEM,2000-06-14,343034.92,4069,4.8,150438.47,2.0,1.25,75.0,0.18,76.0,69.78,318146579.54
Europe,OEM,2000-06-30,1751874.36,3191,2.6,99609.49,2.0,2.21,75.0,0.3,65.0,68.29,318146579.54
Europe,OEM,2000-07-01,1395975.81,2718,1.8,184898.31,5.0,4.12,42.0,0.12,50.0,54.6,325893996.26
Europe,OEM,2000-07-07,803287.06,2177,2.9,59721.64,0.0,2.2,25.0,0.08,87.0,60.89,325893996.26
Europe,OEM,2000-07-09,232561.06,1649,4.7,140020.4,24.0,3.66,40.0,0.23,79.0,56.81,325893996.26
Europe,OEM,2000-07-10,1638554.85,3248,4.0,62661.07,21.0,1.61,15.0,0.2,77.0,50.03,325893996.26
Europe,OEM,2000-07-21,1961023.54,2926,4.7,76993.32,17.0,2.36,36.0,0.13,81.0,52.4,325893996.26
Europe,OEM,2000-08-06,1656589.24,3789,4.8,139449.34,23.0,4.73,25.0,0.16,56.0,68.01,325893996.26
Europe,OEM,2000-08-12,1773899.73,2268,2.0,150346.75,10.0,3.49,52.0,0.14,73.0,58.77,325893996.26
Europe,OEM,2000-08-18,1527833.58,1598,3.5,69213.55,7.0,1.89,84.0,0.25,61.0,65.16,325893996.26
Europe,OEM,2000-08-25,1887613.8,4695,4.9,55501.14,0.0,0.21,57.0,0.11,82.0,53.57,325893996.26
Europe,OEM,2000-08-26,1257633.96,2858,2.8,163692.06,0.0,2.11,56.0,0.1,87.0,33.76,325893996.26
Europe,OEM,2000-09-02,1935522.85,2333,3.1,146697.98,6.0,1.68,80.0,0.14,78.0,35.73,325893996.26
Europe,OEM,2000-09-26,1084620.77,3528,2.5,168030.23,12.0,1.66,52.0,0.09,89.0,56.17,325893996.26
Europe,OEM,2000-10-09,1813049.75,357,3.5,171612.43,3.0,1.21,43.0,0.1,67.0,49.06,345707439.18
Europe,OEM,2000-10-16,1510318.81,2488,3.0,101881.55,10.0,1.67,49.0,0.28,53.0,67.12,345707439.18
Europe,OEM,2000-10-31,176852.6,3114,1.8,127727.48,20.0,3.78,17.0,0.12,77.0,30.98,345707439.18
Europe,OEM,2000-11-09,844694.41,3447,1.3,157123.21,15.0,4.79,36.0,0.1,55.0,62.64,345707439.18
Europe,OEM,2000-11-18,1152205.17,361,3.0,46679.44,18.0,4.71,20.0,0.17,62.0,39.51,345707439.18
Europe,OEM,2000-11-21,1023157.1,4633,3.9,44272.99,18.0,0.22,50.0,0.06,85.0,50.35,345707439.18
Europe,OEM,2000-12-04,578957.96,3436,4.1,31742.34,21.0,3.7,49.0,0.17,60.0,41.51,345707439.18
Europe,OEM,2000-12-14,433752.65,2698,5.0,15990.59,8.0,2.76,12.0,0.12,88.0,59.13,345707439.18
Europe,OEM,2000-12-30,1772376.98,4940,3.9,157828.91,21.0,4.51,67.0,0.22,56.0,56.96,345707439.18
Europe,OEM,2000-12-31,1115081.48,2788,2.6,85395.43,25.0,4.16,69.0,0.26,69.0,46.01,345707439.18
Europe,OEM,2001-01-02,1611074.07,396,1.0,19603.85,9.0,0.79,19.0,0.27,68.0,63.7,308133729.25
Europe,OEM,2001-01-03,64257.65,285,3.2,42033.94,25.0,0.58,38.0,0.08,62.0,30.85,308133729.25
Europe,OEM,2001-01-10,874349.83,4217,3.3,169936.68,20.0,4.49,72.0,0.16,66.0,47.16,308133729.25
Europe,OEM,2001-01-14,1575049.54,4233,2.6,28417.3,20.0,1.85,46.0,0.19,79.0,44.42,308133729.25
Europe,OEM,2001-01-24,397251.28,1259,2.2,120685.16,20.0,4.16,10.0,0.05,60.0,56.19,308133729.25
Europe,OEM,2001-01-25,1979600.47,421,4.5,50994.31,11.0,2.49,36.0,0.1,70.0,54.91,308133729.25
Europe,OEM,2001-02-02,498160.44,2478,4.0,192085.73,13.0,4.94,62.0,0.23,52.0,41.76,308133729.25
Europe,OEM,2001-02-14,1117974.86,3854,2.2,93688.3,7.0,4.02,43.0,0.17,67.0,40.46,308133729.25
Europe,OEM,2001-02-18,1953862.19,3136,1.7,42061.12,12.0,4.73,11.0,0.25,85.0,60.93,308133729.25
Europe,OEM,2001-02-20,859520.34,1346,4.8,56123.75,9.0,3.02,56.0,0.22,65.0,66.99,308133729.25
Europe,OEM,2001-02-21,278727.29,1014,3.6,169141.38,8.0,0.31,67.0,0.11,89.0,42.35,308133729.25
Europe,OEM,2001-02-22,1652265.28,4710,4.4,169568.9,20.0,1.51,12.0,0.19,63.0,40.62,308133729.25
Europe,OEM,2001-02-27,2420641.98,6534,2.05,288335.81,3.5,2.94,65.0,0.21,56.5,48.035,616267458.5
Europe,OEM,2001-03-01,176150.98,2819,1.2,15755.51,15.0,4.62,82.0,0.14,52.0,44.08,308133729.25
Europe,OEM,2001-03-07,429405.79,2782,1.3,75875.25,1.0,4.63,62.0,0.2,78.0,56.74,308133729.25
Europe,OEM,2001-03-08,1705441.75,2432,3.8,128262.02,5.0,4.63,72.0,0.07,60.0,64.43,308133729.25
Europe,OEM,2001-03-21,241971.69,2443,1.5,196875.61,1.0,2.91,87.0,0.25,79.0,60.26,308133729.25
Europe,OEM,2001-03-27,395894.41,4318,2.1,151727.74,12.0,3.51,43.0,0.23,59.0,46.44,308133729.25
Europe,OEM,2001-04-02,113849.81,2686,1.7,103253.76,10.0,4.9,73.0,0.26,78.0,39.24,313425939.55
Europe,OEM,2001-04-03,505227.95,3614,2.9,142884.46,22.0,2.96,37.0,0.3,67.0,61.82,313425939.55
Europe,OEM,2001-04-20,343197.58,1050,1.6,188041.6,0.0,1.04,51.0,0.11,90.0,60.67,313425939.55
Europe,OEM,2001-04-27,1609063.44,489,4.0,12745.11,19.0,1.12,41.0,0.09,84.0,43.8,313425939.55
Europe,OEM,2001-05-08,1448847.19,1942,4.1,152245.06,23.0,2.56,69.0,0.1,73.0,37.21,313425939.55
Europe,OEM,2001-05-10,159755.94,2764,1.6,131894.25,24.0,0.84,67.0,0.29,61.0,56.0,313425939.55
Europe,OEM,2001-06-02,707882.1,2297,2.4,224933.50999999998,13.0,2.8899999999999997,42.0,0.225,64.0,45.465,626851879.1
Europe,OEM,2001-06-03,1564684.56,4706,2.4,153245.09,8.0,2.38,37.0,0.09,59.0,59.0,313425939.55
Europe,OEM,2001-06-14,252303.0,3042,4.1,112159.12,12.0,1.39,55.0,0.13,83.0,32.27,313425939.55
Europe,OEM,2001-06-21,1559269.14,4716,1.0,50196.51,16.0,0.29,69.0,0.23,84.0,67.41,313425939.55
Europe,OEM,2001-06-28,1060036.27,2162,4.7,51278.96,2.0,0.93,51.0,0.28,76.0,58.81,313425939.55
Europe,OEM,2001-06-30,1988879.94,1876,4.0,73316.03,2.0,0.47,62.0,0.16,52.0,63.92,313425939.55
Europe,OEM,2001-07-05,143611.66,186,4.0,136007.51,4.0,2.36,60.0,0.29,66.0,44.81,334752149.3
Europe,OEM,2001-07-09,1359171.83,4968,4.0,196845.31,7.0,1.27,32.0,0.06,84.0,67.0,334752149.3
Europe,OEM,2001-07-14,1001778.56,3602,3.5,174147.31,0.0,0.67,58.0,0.29,75.0,63.71,334752149.3
Europe,OEM,2001-07-22,365592.64,1641,4.8,64996.7,20.0,2.8,42.0,0.11,60.0,31.89,334752149.3
Europe,OEM,2001-08-12,1816999.43,3164,3.8,152104.0,17.0,2.26,74.0,0.26,84.0,34.55,334752149.3
Europe,OEM,2001-08-19,796488.13,2625,2.9,77286.38,19.0,0.62,15.0,0.1,87.0,33.63,334752149.3
Europe,OEM,2001-09-07,322602.11,3395,3.9,62534.53,25.0,1.51,60.0,0.21,55.0,45.55,334752149.3
Europe,OEM,2001-09-15,877869.35,563,2.3,103290.39,2.0,0.55,74.0,0.21,73.0,37.76,334752149.3
Europe,OEM,2001-09-29,1059057.67,866,3.7,77074.77,0.0,1.02,33.0,0.05,73.0,56.41,334752149.3
Europe,OEM,2001-10-05,1641800.19,2617,3.4,154858.53,24.0,0.22,63.0,0.18,69.0,57.44,319572190.86
Europe,OEM,2001-10-10,1476028.94,4896,3.4,35846.81,3.0,4.42,26.0,0.13,56.0,63.52,319572190.86
Europe,OEM,2001-10-31,461943.3,2913,1.9,51140.02,20.0,0.75,54.0,0.1,89.0,30.39,319572190.86
Europe,OEM,2001-11-11,1037605.0,4741,2.8,26165.45,24.0,2.41,39.0,0.12,82.0,53.62,319572190.86
Europe,OEM,2001-11-15,1475509.44,2164,4.1,131171.17,19.0,4.8,49.0,0.13,81.0,34.08,319572190.86
Europe,OEM,2001-11-28,1730839.77,3752,4.4,152815.74,11.0,3.61,65.0,0.16,61.0,39.32,319572190.86
Europe,OEM,2001-12-03,2198991.38,5370,2.9000000000000004,134029.44,12.5,2.73,54.0,0.185,76.5,58.870000000000005,639144381.72
Europe,OEM,2001-12-27,193491.52,4864,4.0,39950.26,17.0,0.68,67.0,0.26,52.0,67.87,319572190.86
Europe,OEM,2001-12-30,1018984.89,1840,5.0,122766.22,21.0,2.68,43.0,0.2,54.0,61.11,319572190.86
Europe,OEM,2002-01-06,962691.19,4920,4.5,195617.26,21.0,0.84,18.0,0.28,86.0,57.06,304074659.54
Europe,OEM,2002-01-12,277713.12,149,2.5,129210.99,16.0,4.83,79.0,0.21,82.0,61.62,304074659.54
Europe,OEM,2002-01-13,1109524.51,2301,2.8,60049.18,10.0,2.42,51.0,0.28,64.0,68.51,304074659.54
Europe,OEM,2002-02-08,1062494.24,3878,1.5,157907.36,23.0,2.83,47.0,0.12,84.0,50.28,304074659.54
Europe,OEM,2002-02-11,1254440.13,888,3.9,74856.48,22.0,1.66,25.0,0.24,89.0,31.73,304074659.54
Europe,OEM,2002-03-16,1462865.17,2325,1.1,133355.22,11.0,2.49,27.0,0.23,84.0,56.87,304074659.54
Europe,OEM,2002-03-17,820578.33,3301,2.3,90084.79,10.0,3.96,67.0,0.14,58.0,66.17,304074659.54
Europe,OEM,2002-03-18,774120.89,4184,4.7,62486.68,6.0,3.55,75.0,0.28,58.0,40.93,304074659.54
Europe,OEM,2002-03-23,1379933.47,516,2.0,72292.22,16.0,2.61,52.0,0.12,57.0,68.53,304074659.54
Europe,OEM,2002-04-04,1550982.57,1601,3.6,143796.92,2.0,3.86,42.0,0.19,88.0,53.35,316680183.02
Europe,OEM,2002-04-06,439621.53,4536,4.2,107844.87,14.0,2.15,58.0,0.05,52.0,66.04,316680183.02
Europe,OEM,2002-04-08,905282.86,2057,1.1,97959.67,15.0,2.58,43.0,0.28,81.0,60.89,316680183.02
Europe,OEM,2002-04-12,901727.36,1229,2.4,155608.05,20.0,1.03,70.0,0.29,53.0,50.25,316680183.02
Europe,OEM,2002-04-21,869724.96,3070,3.9,145640.63,16.0,0.2,83.0,0.29,56.0,68.46,316680183.02
Europe,OEM,2002-04-30,1366346.51,2466,4.9,165623.83,9.0,2.6,11.0,0.1,54.0,37.12,316680183.02
Europe,OEM,2002-06-04,1098540.02,714,3.9,199905.31,2.0,1.73,38.0,0.18,80.0,42.27,316680183.02
Europe,OEM,2002-06-08,1340693.9,2145,5.0,73792.95,14.0,3.61,55.0,0.18,89.0,59.63,316680183.02
Europe,OEM,2002-06-28,928182.54,1634,1.4,27156.66,17.0,4.93,19.0,0.29,53.0,39.89,316680183.02
Europe,OEM,2002-06-29,1495015.99,1046,2.3,198286.35,24.0,4.74,46.0,0.3,64.0,64.19,316680183.02
Europe,OEM,2002-07-03,1777057.41,2493,2.6,145405.62,18.0,2.18,49.0,0.14,51.0,67.25,313373545.32
Europe,OEM,2002-07-13,1763012.67,773,2.0,199625.21,21.0,4.59,43.0,0.21,76.0,45.54,313373545.32
Europe,OEM,2002-07-28,1710796.29,2748,3.8,191374.11,1.0,1.86,61.0,0.25,54.0,48.42,313373545.32
Europe,OEM,2002-07-31,1331849.1,4707,3.3,103584.36,3.0,1.79,87.0,0.23,89.0,36.0,313373545.32
Europe,OEM,2002-08-05,1300498.56,2524,2.4,196188.64,15.0,1.79,75.0,0.09,79.0,65.02,313373545.32
Europe,OEM,2002-08-12,522099.25,1468,4.9,124091.79,25.0,4.58,76.0,0.14,55.0,49.83,313373545.32
Europe,OEM,2002-08-20,897493.51,1097,4.2,69071.47,16.0,4.02,35.0,0.12,50.0,33.5,313373545.32
Europe,OEM,2002-08-21,1849713.09,4460,2.5,123498.72,10.0,2.18,37.0,0.05,51.0,68.03,313373545.32
Europe,OEM,2002-09-17,443551.87,3061,1.8,60878.3,15.0,3.84,46.0,0.12,81.0,49.2,313373545.32
Europe,OEM,2002-09-20,1931210.56,3701,3.7,194734.66,12.0,3.0,22.0,0.14,75.0,49.14,313373545.32
